"","X","GEOID","geometry","P_WrkAge","Pct_AO1","R_HiWageWk","D1B","D1C","D3A","D3AMM","D3APO","D3B","D4A","D5AR","D5CRI","D1C_Cat","D3B_Cat"
"1105",15668,360610010025,"POLYGON ((-73.97831 40.717233, -73.9783 40.717324, -73.978267 40.717429, -73.978215 40.717525, -73.97816 40.717599, -73.977773 40.718148, -73.977551 40.718476, -73.977384 40.718899, -73.977342 40.719006, -73.977224 40.71931, -73.977052 40.719276, -73.976738 40.719214, -73.976481 40.719163, -73.976355 40.719133, -73.976879 40.718115, -73.976027 40.71787, -73.975452 40.718947, -73.975119 40.718753, -73.975329 40.717712, -73.976007 40.716261, -73.976457 40.715299, -73.97724 40.715485, -73.977917 40.715649, -73.97783 40.715799, -73.977757 40.715961, -73.977707 40.71612, -73.977743 40.716246, -73.9778 40.716377, -73.977875 40.716503, -73.977968 40.716621, -73.978035 40.716694, -73.978104 40.716751, -73.978139 40.716791, -73.978181 40.716837, -73.978239 40.716926, -73.978279 40.717013, -73.978304 40.717104, -73.978313 40.717206, -73.97831 40.717233))",0.577913043478261,0.228339153304348,0.120483278670143,0.0839725902754224,0.0108400574472661,0.0881095021895404,0.184085915322601,0.0247402728656017,0.00211890680779683,0.30145205406207,0.236823946387681,0.375804298173913,"Low","Low"
"1106",15669,360610126021,"POLYGON ((-73.960109 40.770432, -73.959645 40.771064, -73.95907 40.770822, -73.958994 40.77079, -73.957404 40.77012, -73.957866 40.769484, -73.958067 40.769208, -73.958362 40.768803, -73.959058 40.769096, -73.960602 40.769749, -73.960109 40.770432))",0.58304347826087,0.229234894347826,0.120072136723386,0.0956473268704435,0.0123821835764108,0.0956498625102118,0.20782774631405,0.0231940058115016,0.00198647513230953,0.344516633213794,0.267344809115217,0.397638888913043,"Low","Low"
"1107",15670,360610126024,"POLYGON ((-73.961559 40.768437, -73.961094 40.768241, -73.96104 40.768219, -73.960125 40.767834, -73.959318 40.767494, -73.959777 40.766868, -73.960497 40.767172, -73.961196 40.767467, -73.961403 40.767554, -73.961544 40.767613, -73.962014 40.767812, -73.961559 40.768437))",0.588173913043478,0.230130635391304,0.119660994776628,0.107322063465465,0.0139243097055555,0.103190222830883,0.231569577305498,0.0216477387574015,0.00185404345682223,0.387581212365518,0.297865671842754,0.419473479652174,"Low","Low"
"1108",15671,360610126023,"POLYGON ((-73.961102 40.769059, -73.960579 40.768839, -73.960102 40.76864, -73.959639 40.768446, -73.958861 40.76812, -73.959318 40.767494, -73.960125 40.767834, -73.96104 40.768219, -73.961094 40.768241, -73.961559 40.768437, -73.961102 40.769059))",0.593304347826087,0.231026376434783,0.119249852829871,0.118996800060486,0.0154664358347002,0.110730583151554,0.255311408296947,0.0201014717033013,0.00172161178133493,0.430645791517242,0.32838653457029,0.441308070391304,"Low","Low"
"1109",15672,360610126022,"POLYGON ((-73.960602 40.769749, -73.959058 40.769096, -73.958362 40.768803, -73.958861 40.76812, -73.959639 40.768446, -73.960102 40.76864, -73.960579 40.768839, -73.961102 40.769059, -73.960602 40.769749))",0.598434782608696,0.231922117478261,0.118838710883114,0.130671536655507,0.0170085619638449,0.118270943472226,0.279053239288395,0.0185552046492012,0.00158918010584762,0.473710370668967,0.358907397297827,0.463142661130435,"Low","Low"
"1110",15673,360610126014,"POLYGON ((-73.959777 40.766868, -73.959318 40.767494, -73.958841 40.767291, -73.95881 40.767278, -73.957355 40.766661, -73.956956 40.766493, -73.957412 40.765868, -73.957877 40.766064, -73.959154 40.766604, -73.959182 40.766616, -73.959353 40.766688, -73.959777 40.766868))",0.603565217391304,0.232817858521739,0.118427568936357,0.142346273250528,0.0185506880929895,0.125811303792897,0.302795070279844,0.0170089375951011,0.00145674843036032,0.516774949820691,0.389428260025363,0.484977251869565,"Low","Low"
"1111",15674,360610126012,"POLYGON ((-73.957404 40.77012, -73.956672 40.76981, -73.955037 40.76912, -73.955264 40.768809, -73.955502 40.768485, -73.956964 40.769103, -73.957866 40.769484, -73.957404 40.77012))",0.608695652173913,0.233713599565217,0.1180164269896,0.154021009845549,0.0200928142221342,0.133351664113568,0.326536901271292,0.015462670541001,0.00132431675487302,0.559839528972415,0.4199491227529,0.506811842608696,"Medium","Low"
"1112",15675,360610126015,"POLYGON ((-73.958067 40.769208, -73.957866 40.769484, -73.956964 40.769103, -73.955502 40.768485, -73.955746 40.768149, -73.955999 40.767804, -73.958362 40.768803, -73.958067 40.769208))",0.613826086956522,0.234609340608696,0.117605285042843,0.16569574644057,0.0216349403512789,0.14089202443424,0.35027873226274,0.0139164034869009,0.00119188507938572,0.602904108124139,0.450469985480436,0.528646433347826,"Medium","Low"
"1113",15676,360610126011,"POLYGON ((-73.958362 40.768803, -73.955999 40.767804, -73.956496 40.767119, -73.958357 40.767906, -73.958861 40.76812, -73.958362 40.768803))",0.61895652173913,0.235505081652174,0.117194143096086,0.177370483035591,0.0231770664804236,0.148432384754911,0.374020563254189,0.0123701364328008,0.00105945340389842,0.645968687275863,0.480990848207973,0.550481024086957,"Medium","Low"
"1114",15677,360610099030,"POLYGON ((-74.014029 40.757551, -74.012952 40.759026, -74.012009 40.760318, -74.011105 40.761556, -74.010235 40.762747, -74.009852 40.762585, -74.005901 40.760997, -74.004555 40.760437, -74.003826 40.760133, -74.003772 40.759745, -74.004204 40.759939, -74.004376 40.759745, -74.003902 40.759529, -74.003991 40.759451, -74.004074 40.759378, -74.004376 40.759486, -74.004743 40.759033, -74.006685 40.759917, -74.007203 40.75927, -74.005131 40.758364, -74.005304 40.758126, -74.004957 40.757872, -74.006145 40.756189, -74.006304 40.755936, -74.007205 40.754682, -74.013784 40.756601, -74.014249 40.756656, -74.014029 40.757551))",0.624086956521739,0.236400822695652,0.116783001149329,0.189045219630612,0.0247191926095683,0.155972745075582,0.397762394245637,0.0108238693787007,0.000927021728411114,0.689033266427588,0.511511710935509,0.572315614826087,"Medium","Low"
"1115",15678,360610238043,"POLYGON ((-73.953606 40.759536, -73.953167 40.759873, -73.952541 40.76049, -73.952213 40.760313, -73.951834 40.76036, -73.951565 40.760381, -73.95151 40.760194, -73.951389 40.759804, -73.95175 40.759421, -73.95193 40.759231, -73.952187 40.758963, -73.953313 40.759395, -73.953606 40.759536))",0.629217391304348,0.23729656373913,0.116371859202572,0.200719956225633,0.026261318738713,0.163513105396254,0.421504225237086,0.00927760232460062,0.000794590052923812,0.732097845579312,0.542032573663046,0.594150205565217,"Medium","Low"
"1116",15679,360610238023,"POLYGON ((-73.944658 40.769846, -73.942146 40.772037, -73.941417 40.772313, -73.940725 40.772461, -73.94029 40.772929, -73.940243 40.772943, -73.94019 40.772955, -73.940145 40.772951, -73.940101 40.772936, -73.940058 40.772906, -73.940037 40.772876, -73.940026 40.772838, -73.940028 40.772812, -73.940078 40.77276, -73.940161 40.772646, -73.940222 40.772532, -73.940258 40.772429, -73.940283 40.772301, -73.940192 40.771015, -73.940229 40.770852, -73.940284 40.770624, -73.940559 40.770119, -73.941219 40.769334, -73.942552 40.768486, -73.94268 40.768597, -73.942786 40.768739, -73.942909 40.768875, -73.943049 40.769002, -73.943162 40.769089, -73.943205 40.769114, -73.943377 40.769198, -73.943557 40.76927, -73.944544 40.769755, -73.944658 40.769846))",0.634347826086957,0.238192304782609,0.115960717255814,0.212394692820654,0.0278034448678576,0.171053465716925,0.445246056228534,0.00773133527050052,0.00066215837743651,0.775162424731036,0.572553436390582,0.615984796304348,"Medium","Low"
"1117",15680,360610238041,"POLYGON ((-73.961588 40.749823, -73.960709 40.751148, -73.960214 40.752033, -73.959016 40.753595, -73.958614 40.753848, -73.958482 40.753932, -73.955527 40.757243, -73.955329 40.757161, -73.95358 40.756414, -73.953346 40.756311, -73.955073 40.754799, -73.955194 40.754775, -73.955771 40.754148, -73.956924 40.752961, -73.957914 40.75211, -73.95904 40.751393, -73.959048 40.751296, -73.959902 40.750559, -73.961491 40.749494, -73.96156 40.749458, -73.961588 40.749823))",0.639478260869565,0.239088045826087,0.115549575309057,0.224069429415675,0.0293455709970023,0.178593826037596,0.468987887219983,0.00618506821640042,0.000529726701949208,0.81822700388276,0.603074299118119,0.637819387043478,"Medium","Low"
"1118",15681,360610238031,"POLYGON ((-73.950505 40.761156, -73.95006 40.761476, -73.949961 40.761563, -73.949865 40.761673, -73.949803 40.761768, -73.949754 40.761868, -73.949475 40.762406, -73.949429 40.762534, -73.949364 40.762659, -73.949302 40.762748, -73.949185 40.762889, -73.949073 40.762991, -73.948447 40.763475, -73.948054 40.763715, -73.947758 40.764065, -73.947706 40.76412, -73.947643 40.764192, -73.947486 40.764116, -73.947382 40.764068, -73.947337 40.764094, -73.947288 40.764114, -73.947235 40.764128, -73.94718 40.764136, -73.947132 40.764112, -73.947019 40.764057, -73.946981 40.764039, -73.946704 40.763905, -73.946626 40.763865, -73.948968 40.76109, -73.949431 40.760549, -73.949712 40.760329, -73.950108 40.760028, -73.950199 40.760064, -73.95124 40.760618, -73.950505 40.761156))",0.644608695652174,0.239983786869565,0.1151384333623,0.235744166010696,0.030887697126147,0.186134186358268,0.492729718211431,0.00463880116230031,0.000397295026461906,0.861291583034485,0.633595161845655,0.659653977782609,"Medium","Low"
"1119",15682,360610238032,"POLYGON ((-73.952403 40.760628, -73.952109 40.761, -73.951776 40.761578, -73.951517 40.761974, -73.949972 40.763646, -73.949831 40.763586, -73.949137 40.764039, -73.948447 40.763475, -73.949073 40.762991, -73.949185 40.762889, -73.949302 40.762748, -73.949364 40.762659, -73.949429 40.762534, -73.949475 40.762406, -73.949754 40.761868, -73.949803 40.761768, -73.949865 40.761673, -73.949961 40.761563, -73.95006 40.761476, -73.950505 40.761156, -73.95124 40.760618, -73.951565 40.760381, -73.951834 40.76036, -73.952213 40.760313, -73.952541 40.76049, -73.952403 40.760628))",0.649739130434783,0.240879527913043,0.114727291415543,0.247418902605717,0.0324298232552917,0.193674546678939,0.51647154920288,0.00309253410820021,0.000264863350974604,0.904356162186209,0.664116024573192,0.681488568521739,"Medium","Low"
"1120",15683,360610108013,"POLYGON ((-73.966239 40.758008, -73.965381 40.757645, -73.964283 40.757182, -73.963871 40.757008, -73.964109 40.756677, -73.964325 40.756381, -73.964739 40.756555, -73.965922 40.757052, -73.966702 40.757381, -73.966239 40.758008))",0.654869565217391,0.241775268956522,0.114316149468786,0.259093639200738,0.0339719493844364,0.20121490699961,0.540213380194328,0.00154626705410011,0.000132431675487302,0.947420741337933,0.694636887300728,0.70332315926087,"Medium","Low"
"1121",15684,360610098005,"POLYGON ((-73.968065 40.755504, -73.965696 40.754505, -73.966157 40.753878, -73.96852 40.754877, -73.968065 40.755504))",0.66,0.24267101,0.113905007522029,0.270768375795759,0.0355140755135811,0.208755267320282,0.563955211185776,0,0,0.990485320489657,0.725157750028265,0.72515775,"Medium","Low"
"1122",15685,360610108012,"POLYGON ((-73.965783 40.758632, -73.963988 40.757878, -73.963412 40.757637, -73.963871 40.757008, -73.964283 40.757182, -73.965381 40.757645, -73.966239 40.758008, -73.965783 40.758632))",0.66375,0.234314367833333,0.114800487140913,0.258152728684843,0.0520328182105558,0.209026694355717,0.558604762922093,0.00283553246934276,0.000647138453589031,0.990328509544075,0.740475669655902,0.740475669666667,"High","Low"
"1123",15686,360610108011,"POLYGON ((-73.96848 40.75895, -73.968024 40.759578, -73.965783 40.758632, -73.966239 40.758008, -73.966702 40.757381, -73.968936 40.75833, -73.96848 40.75895))",0.6675,0.225957725666667,0.115695966759797,0.245537081573927,0.0685515609075306,0.209298121391153,0.55325431465841,0.00567106493868552,0.00129427690717806,0.990171698598494,0.755793589283539,0.755793589333333,"Very High","Low"
"1124",15687,360610106024,"POLYGON ((-73.96015 40.762115, -73.959666 40.761913, -73.959535 40.761859, -73.958374 40.761376, -73.957888 40.761175, -73.958356 40.760539, -73.959972 40.761221, -73.960089 40.76127, -73.960607 40.761488, -73.96015 40.762115))",0.67125,0.2176010835,0.11659144637868,0.232921434463011,0.0850703036045053,0.209569548426589,0.547903866394726,0.00850659740802828,0.00194141536076709,0.990014887652912,0.771111508911177,0.771111509,"Very High","Low"
"1125",15688,360610190002,"POLYGON ((-73.94968 40.802024, -73.949187 40.8027, -73.946842 40.80171, -73.94666 40.801634, -73.945968 40.801342, -73.946325 40.800852, -73.946462 40.800665, -73.946974 40.799961, -73.947791 40.80031, -73.948625 40.800666, -73.950186 40.801332, -73.94968 40.802024))",0.675,0.209244441333333,0.117486925997564,0.220305787352095,0.10158904630148,0.209840975462024,0.542553418131043,0.011342129877371,0.00258855381435613,0.98985807670733,0.786429428538814,0.786429428666667,"Very High","Low"
"1126",15689,360610184005,"POLYGON ((-73.944848 40.799986, -73.944707 40.800178, -73.944584 40.800346, -73.944354 40.800663, -73.943895 40.801292, -73.943436 40.801919, -73.941825 40.80124, -73.942285 40.800613, -73.942743 40.799983, -73.942971 40.799671, -73.943076 40.799529, -73.943238 40.799309, -73.943742 40.798616, -73.945359 40.799287, -73.944848 40.799986))",0.67875,0.200887799166667,0.118382405616448,0.207690140241179,0.118107788998455,0.21011240249746,0.53720296986736,0.0141776623467138,0.00323569226794516,0.989701265761748,0.801747348166451,0.801747348333333,"Very High","Low"
"1127",15690,360610151022,"POLYGON ((-73.991539 40.77453, -73.990924 40.775077, -73.99032 40.775658, -73.98919 40.775167, -73.988918 40.775051, -73.988699 40.774958, -73.988177 40.774735, -73.988626 40.774116, -73.989084 40.77349, -73.989276 40.773227, -73.98954 40.772866, -73.989925 40.773022, -73.990649 40.773312, -73.992186 40.773928, -73.991539 40.77453))",0.6825,0.192531157,0.119277885235332,0.195074493130263,0.13462653169543,0.210383829532896,0.531852521603676,0.0170131948160566,0.00388283072153419,0.989544454816166,0.817065267794089,0.817065268,"Very High","Low"
"1128",15691,360610155022,"POLYGON ((-73.98929 40.77848, -73.988572 40.778182, -73.988055 40.777972, -73.987743 40.777846, -73.988055 40.777221, -73.988095 40.777144, -73.98811 40.777116, -73.98843 40.776531, -73.988774 40.776673, -73.989201 40.776859, -73.990168 40.777251, -73.98929 40.77848))",0.68625,0.184174514833333,0.120173364854216,0.182458846019347,0.151145274392404,0.210655256568332,0.526502073339993,0.0198487272853993,0.00452996917512322,0.989387643870584,0.832383187421726,0.832383187666667,"Very High","Low"
"1129",15692,360610058002,"POLYGON ((-73.992063 40.743919, -73.991871 40.744186, -73.991419 40.744802, -73.990701 40.744502, -73.989011 40.743796, -73.988194 40.743451, -73.988644 40.742814, -73.989009 40.742318, -73.98904 40.742277, -73.989229 40.742031, -73.989318 40.741914, -73.989269 40.742272, -73.992318 40.743568, -73.992063 40.743919))",0.69,0.175817872666667,0.1210688444731,0.169843198908431,0.167664017089379,0.210926683603767,0.521151625076309,0.0226842597547421,0.00517710762871225,0.989230832925002,0.847701107049363,0.847701107333333,"Very High","Low"
"1130",15693,360610058003,"POLYGON ((-73.993292 40.742233, -73.992805 40.742901, -73.992318 40.743568, -73.989269 40.742272, -73.989318 40.741914, -73.989576 40.741548, -73.99007 40.74088, -73.990518 40.740262, -73.993739 40.741617, -73.993292 40.742233))",0.69375,0.1674612305,0.121964324091984,0.157227551797515,0.184182759786354,0.211198110639203,0.515801176812626,0.0255197922240849,0.00582424608230128,0.98907402197942,0.863019026677,0.863019027,"Very High","Low"
"1131",15694,360610074005,"POLYGON ((-73.985496 40.747152, -73.985046 40.747773, -73.98456 40.748439, -73.984076 40.749102, -73.982473 40.748432, -73.982957 40.747765, -73.983443 40.747098, -73.983897 40.746478, -73.984344 40.745861, -73.985949 40.746536, -73.985496 40.747152))",0.6975,0.159104588333333,0.122859803710868,0.144611904686599,0.200701502483329,0.211469537674639,0.510450728548942,0.0283553246934276,0.00647138453589032,0.988917211033839,0.878336946304638,0.878336946666667,"Very High","Low"
"1132",15695,360610074004,"POLYGON ((-73.982473 40.748432, -73.980853 40.747751, -73.981361 40.747145, -73.982957 40.747765, -73.982473 40.748432))",0.70125,0.150747946166667,0.123755283329751,0.131996257575682,0.217220245180303,0.211740964710075,0.505100280285259,0.0311908571627704,0.00711852298947935,0.988760400088257,0.893654865932275,0.893654866333333,"Very High","Low"
"1133",15696,360610074001,"POLYGON ((-73.983897 40.746478, -73.983443 40.747098, -73.982957 40.747765, -73.981361 40.747145, -73.981833 40.746417, -73.982279 40.745797, -73.982727 40.745181, -73.984344 40.745861, -73.983897 40.746478))",0.705,0.142391304,0.124650762948635,0.119380610464766,0.233738987877278,0.21201239174551,0.499749832021576,0.0340263896321131,0.00776566144306838,0.988603589142675,0.908972785559912,0.908972786,"Very High","Low"
"1134",15697,360610184004,"POLYGON ((-73.946378 40.797889, -73.946161 40.798186, -73.945643 40.798897, -73.945359 40.799287, -73.943742 40.798616, -73.944009 40.798248, -73.944569 40.797483, -73.944787 40.797185, -73.945096 40.796764, -73.9467 40.79745, -73.946378 40.797889))",0.603,0.06235012,0.0700623253814743,0.331838983502126,0.00805246194673082,0.107086021559815,0.28929435256431,0,0,0.990458839498217,0.589942503780921,0.589942504,"Low","Low"
"1135",15698,360610158022,"POLYGON ((-73.952283 40.786914, -73.952058 40.787222, -73.950434 40.78654, -73.950659 40.786232, -73.950927 40.785866, -73.951288 40.786018, -73.951308 40.786026, -73.952551 40.786549, -73.952283 40.786914))",0.658,0.17083947,0.102299591661294,0.457910998076631,0.0108208578478128,0.244538943468202,0.617463739201923,0,0,0.98906740173156,0.645967317766151,0.645967318,"Low","Low"
"1136",15699,360610158023,"POLYGON ((-73.950659 40.786232, -73.950434 40.78654, -73.949315 40.786081, -73.949274 40.786064, -73.949014 40.785958, -73.948827 40.785881, -73.949111 40.785493, -73.949332 40.785194, -73.950174 40.785549, -73.950927 40.785866, -73.950659 40.786232))",0.700333333333333,0.175923272,0.103015975356401,0.402469774414083,0.0292962833869058,0.230097907531474,0.560152195452415,0.0118816862478013,0.0067349254056307,0.989102742656704,0.648473321634188,0.648473321833333,"Medium","Low"
"1137",15700,360610154013,"POLYGON ((-73.951659 40.782008, -73.950278 40.781425, -73.949419 40.781062, -73.94988 40.780436, -73.952122 40.781387, -73.951659 40.782008))",0.742666666666667,0.181007074,0.103732359051508,0.347028550751534,0.0477717089259988,0.215656871594746,0.502840651702908,0.0237633724956025,0.0134698508112614,0.989138083581848,0.650979325502225,0.650979325666667,"High","Medium"
"1138",15701,360610154011,"POLYGON ((-73.952122 40.781387, -73.94988 40.780436, -73.9501 40.780132, -73.950336 40.77981, -73.951127 40.780143, -73.952076 40.780542, -73.952575 40.780753, -73.952122 40.781387))",0.785,0.186090876,0.104448742746615,0.291587327088986,0.0662471344650918,0.201215835658017,0.445529107953401,0.0356450587434038,0.0202047762168921,0.989173424506992,0.653485329370262,0.6534853295,"Very High","High"
"1139",15702,360610154012,"POLYGON ((-73.949419 40.781062, -73.947049 40.780064, -73.947508 40.779438, -73.94799 40.779641, -73.94988 40.780436, -73.949419 40.781062))",0.827333333333333,0.191174678,0.105165126441722,0.236146103426437,0.0847225600041848,0.186774799721289,0.388217564203894,0.0475267449912051,0.0269397016225228,0.989208765432135,0.655991333238298,0.655991333333333,"Very High","High"
"1140",15703,360610040021,"POLYGON ((-73.987683 40.732604, -73.985444 40.731658, -73.985909 40.731019, -73.98738 40.73164, -73.987489 40.731686, -73.988153 40.731965, -73.987683 40.732604))",0.869666666666667,0.19625848,0.105881510136829,0.180704879763889,0.103197985543278,0.172333763784561,0.330906020454387,0.0594084312390064,0.0336746270281535,0.989244106357279,0.658497337106335,0.658497337166667,"Very High","Very High"
"1141",15704,360610050003,"POLYGON ((-73.988779 40.733966, -73.988286 40.734659, -73.987817 40.735292, -73.986213 40.734618, -73.986679 40.733978, -73.986954 40.733602, -73.98718 40.733292, -73.987578 40.73346, -73.987616 40.733476, -73.988402 40.733807, -73.988779 40.733966))",0.912,0.201342282,0.106597893831936,0.12526365610134,0.121673411082371,0.157892727847832,0.273594476704879,0.0712901174868076,0.0404095524337842,0.989279447282423,0.661003340974372,0.661003341,"Very High","Very High"
"1142",15705,360610040022,"POLYGON ((-73.98718 40.733292, -73.986813 40.733137, -73.986104 40.732837, -73.984941 40.732347, -73.985444 40.731658, -73.987683 40.732604, -73.98718 40.733292))",0.909,0.203114253333333,0.103015975356401,0.130997295260382,0.10805845275749,0.158346188576426,0.236271514521943,0.0777640848602532,0.0336746270281535,0.989080675163837,0.662366602709155,0.662366602666667,"Very High","Very High"
"1143",15706,360610029022,"POLYGON ((-73.998866 40.714995, -73.998491 40.715633, -73.997763 40.716814, -73.996984 40.716541, -73.996059 40.716232, -73.996532 40.715473, -73.996806 40.715037, -73.997092 40.714618, -73.997504 40.714069, -73.997535 40.714028, -73.997577 40.713984, -73.997625 40.713941, -73.997675 40.7139, -73.997729 40.713861, -73.997797 40.713819, -73.997868 40.71378, -73.997942 40.713746, -73.99802 40.713715, -73.998461 40.713522, -73.998584 40.713468, -73.998659 40.713632, -73.998796 40.714502, -73.998866 40.714995))",0.906,0.204886224666667,0.0994340568808654,0.136730934419424,0.0944434944326101,0.15879964930502,0.198948552339006,0.0842380522336987,0.0269397016225228,0.988881903045252,0.663729864443938,0.663729864333333,"Very High","High"
"1144",15707,360610144026,"POLYGON ((-73.945711 40.77786, -73.94531 40.77769, -73.943879 40.777083, -73.943513 40.776928, -73.943379 40.776868, -73.943819 40.776235, -73.94435 40.77646, -73.94617 40.777231, -73.945711 40.77786))",0.903,0.206658196,0.0958521384053299,0.142464573578466,0.0808285361077298,0.159253110033614,0.16162559015607,0.0907120196071442,0.0202047762168921,0.988683130926666,0.665093126178722,0.665093126,"Very High","High"
"1145",15708,360610136011,"POLYGON ((-73.948073 40.770394, -73.947584 40.77108, -73.947465 40.771241, -73.947357 40.771387, -73.947119 40.771712, -73.946656 40.772351, -73.946195 40.772985, -73.945728 40.773622, -73.944751 40.773191, -73.944531 40.773093, -73.944466 40.773065, -73.944337 40.773108, -73.944951 40.772466, -73.945315 40.772171, -73.94561 40.771943, -73.946293 40.771366, -73.946871 40.770767, -73.947502 40.770121, -73.947615 40.77017, -73.947716 40.770216, -73.947794 40.770249, -73.948073 40.770394))",0.9,0.208430167333333,0.0922702199297944,0.148198212737508,0.0672135777828495,0.159706570762208,0.124302627973133,0.0971859869805897,0.0134698508112614,0.98848435880808,0.666456387913505,0.666456387666667,"Very High","Medium"
"1146",15709,360610238040,"POLYGON ((-73.959902 40.750559, -73.959048 40.751296, -73.95904 40.751393, -73.957914 40.75211, -73.956924 40.752961, -73.955771 40.754148, -73.955194 40.754775, -73.955073 40.754799, -73.953346 40.756311, -73.953269 40.756381, -73.953167 40.756485, -73.952548 40.757111, -73.952211 40.757584, -73.951778 40.758403, -73.951486 40.758666, -73.95126 40.75881, -73.950334 40.759857, -73.950108 40.760028, -73.947832 40.758989, -73.948445 40.758218, -73.94915 40.757329, -73.950663 40.755436, -73.950713 40.755378, -73.950735 40.755352, -73.950766 40.755313, -73.95084 40.755219, -73.950877 40.755167, -73.951018 40.755087, -73.951367 40.754524, -73.951625 40.754249, -73.951779 40.754087, -73.952081 40.753757, -73.952173 40.753703, -73.952657 40.753107, -73.952849 40.75294, -73.953009 40.752775, -73.952972 40.752747, -73.953641 40.752037, -73.953679 40.752047, -73.953802 40.751958, -73.953994 40.751786, -73.95394 40.751746, -73.954317 40.751258, -73.955532 40.750216, -73.956062 40.749764, -73.956088 40.749769, -73.956121 40.74976, -73.956201 40.749686, -73.9562 40.749671, -73.956174 40.749665, -73.956842 40.748828, -73.957584 40.747948, -73.957732 40.747775, -73.961491 40.749494, -73.959902 40.750559))",0.897,0.210202138666667,0.0886883014542589,0.15393185189655,0.0535986194579691,0.160160031490802,0.0869796657901963,0.103659954354035,0.0067349254056307,0.988285586689494,0.667819649648288,0.667819649333333,"High","Low"
"1147",15710,360610091003,"POLYGON ((-73.998486 40.745294, -73.997815 40.745011, -73.996795 40.744582, -73.995645 40.744099, -73.996129 40.743431, -73.998972 40.74463, -73.998486 40.745294))",0.894,0.21197411,0.0851063829787234,0.159665491055592,0.0399836611330888,0.160613492219396,0.0496567036072598,0.110133921727481,0,0.988086814570909,0.669182911383072,0.669182911,"Medium","Low"
"1148",15711,360610087006,"POLYGON ((-73.99658 40.742811, -73.996129 40.743431, -73.993292 40.742233, -73.993739 40.741617, -73.994028 40.741219, -73.994165 40.741031, -73.997007 40.742228, -73.99658 40.742811))",0.883421052631579,0.216065354263158,0.087391269922065,0.177245184935721,0.0391426370750972,0.153942341090617,0.0470431928910882,0.104337399531297,0,0.988161441873966,0.667479006692039,0.66747900631579,"Medium","Low"
"1149",15712,360610091005,"POLYGON ((-73.99503 40.744941, -73.994934 40.745073, -73.994709 40.745383, -73.994262 40.746004, -73.991419 40.744802, -73.991871 40.744186, -73.992063 40.743919, -73.992318 40.743568, -73.992748 40.743748, -73.995161 40.744763, -73.99503 40.744941))",0.872842105263158,0.220156598526316,0.0896761568654066,0.194824878815849,0.0383016130171056,0.147271189961838,0.0444296821749166,0.0985408773351143,0,0.988236069177024,0.665775102001006,0.665775101631579,"Medium","Low"
"1150",15713,360610155023,"POLYGON ((-73.987094 40.779164, -73.985448 40.778476, -73.985713 40.778112, -73.987291 40.77877, -73.987094 40.779164))",0.862263157894737,0.224247842789474,0.0919610438087482,0.212404572695977,0.0374605889591139,0.140600038833059,0.0418161714587451,0.0927443551389311,0,0.988310696480082,0.664071197309973,0.664071196947368,"Medium","Low"
"1151",15714,360610151011,"POLYGON ((-73.988177 40.774735, -73.985332 40.773531, -73.985792 40.772904, -73.986443 40.773178, -73.987512 40.773637, -73.988626 40.774116, -73.988177 40.774735))",0.851684210526316,0.228339087052632,0.0942459307520898,0.229984266576105,0.0366195649011223,0.13392888770428,0.0392026607425735,0.0869478329427479,0,0.98838532378314,0.66236729261894,0.662367292263158,"Medium","Low"
"1152",15715,360610126013,"POLYGON ((-73.958861 40.76812, -73.958357 40.767906, -73.956496 40.767119, -73.956728 40.766801, -73.956956 40.766493, -73.957355 40.766661, -73.95881 40.767278, -73.958841 40.767291, -73.959318 40.767494, -73.958861 40.76812))",0.841105263157895,0.232430331315789,0.0965308176954313,0.247563960456233,0.0357785408431307,0.127257736575501,0.0365891500264019,0.0811513107465647,0,0.988459951086197,0.660663387927907,0.660663387578947,"Medium","Low"
"1153",15716,360610151020,"POLYGON ((-74.000447 40.776152, -73.999637 40.77726, -73.99864 40.778625, -73.997807 40.779767, -73.997677 40.779711, -73.993869 40.778097, -73.990761 40.777688, -73.990914 40.777542, -73.992419 40.77556, -73.992683 40.77497, -73.993974 40.773129, -73.995969 40.774012, -73.996783 40.774416, -74.000219 40.776047, -74.000447 40.776152))",0.830526315789474,0.236521575578947,0.0988157046387729,0.265143654336362,0.034937516785139,0.120586585446722,0.0339756393102304,0.0753547885503815,0,0.988534578389255,0.658959483236874,0.658959482894737,"Medium","Low"
"1154",15717,360610129014,"POLYGON ((-74.003568 40.763799, -74.001347 40.762903, -74.001031 40.763348, -74.003144 40.764377, -74.002864 40.764693, -73.999893 40.76342, -73.99965 40.763537, -73.99918 40.764142, -74.002304 40.765496, -74.00206 40.765912, -73.9989 40.764594, -73.998853 40.764399, -73.998706 40.764335, -73.99858 40.764279, -73.998489 40.764242, -73.998957 40.76362, -73.999079 40.763469, -73.999221 40.763326, -73.999379 40.763194, -73.999553 40.763075, -74.000296 40.762537, -74.001036 40.761968, -74.001151 40.762026, -74.001278 40.762076, -74.001716 40.762208, -74.001492 40.762553, -74.003767 40.763564, -74.003568 40.763799))",0.819947368421053,0.240612819842105,0.101100591582115,0.28272334821649,0.0340964927271474,0.113915434317943,0.0313621285940588,0.0695582663541983,0,0.988609205692313,0.657255578545841,0.657255578210526,"Medium","Low"
